date,hour,item,quantity,unit_price_kzt,unit_cost_kzt,ingredients,allergens
2026-09-24,10,Latte,7,1200,400,coffee;milk,milk
2026-09-24,12,Latte,19,1200,400,coffee;milk,milk
2026-09-24,14,Latte,11,1200,400,coffee;milk,milk
2026-09-24,16,Latte,13,1200,400,coffee;milk,milk
2026-09-24,18,Latte,3,1200,400,coffee;milk,milk
2026-09-24,8,Americano,8,800,200,coffee,none
2026-09-24,10,Americano,10,800,200,coffee,none
2026-09-24,12,Americano,22,800,200,coffee,none
2026-09-24,14,Americano,14,800,200,coffee,none
2026-09-24,16,Americano,4,800,200,coffee,none
2026-09-24,18,Americano,6,800,200,coffee,none
2026-09-24,8,Croissant,11,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-24,10,Croissant,13,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-24,12,Croissant,13,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-24,14,Croissant,5,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-24,16,Croissant,7,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-24,18,Croissant,9,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-24,8,Salad,14,1800,700,tomato;cucumber;olive_oil,none
2026-09-24,10,Salad,4,1800,700,tomato;cucumber;olive_oil,none
2026-09-24,12,Salad,16,1800,700,tomato;cucumber;olive_oil,none
2026-09-24,14,Salad,8,1800,700,tomato;cucumber;olive_oil,none
2026-09-24,16,Salad,10,1800,700,tomato;cucumber;olive_oil,none
2026-09-24,18,Salad,12,1800,700,tomato;cucumber;olive_oil,none
2026-09-24,8,Sandwich,5,1600,600,bread;cheese;tomato,gluten;milk
2026-09-24,10,Sandwich,7,1600,600,bread;cheese;tomato,gluten;milk
2026-09-24,12,Sandwich,19,1600,600,bread;cheese;tomato,gluten;milk
2026-09-24,14,Sandwich,11,1600,600,bread;cheese;tomato,gluten;milk
2026-09-24,16,Sandwich,13,1600,600,bread;cheese;tomato,gluten;milk
2026-09-24,18,Sandwich,3,1600,600,bread;cheese;tomato,gluten;milk
2026-09-25,8,Latte,12,1200,400,coffee;milk,milk
2026-09-25,10,Latte,14,1200,400,coffee;milk,milk
2026-09-25,12,Latte,14,1200,400,coffee;milk,milk
2026-09-25,14,Latte,6,1200,400,coffee;milk,milk
2026-09-25,16,Latte,8,1200,400,coffee;milk,milk
2026-09-25,18,Latte,10,1200,400,coffee;milk,milk
2026-09-25,8,Americano,3,800,200,coffee,none
2026-09-25,10,Americano,5,800,200,coffee,none
2026-09-25,12,Americano,17,800,200,coffee,none
2026-09-25,14,Americano,9,800,200,coffee,none
2026-09-25,16,Americano,11,800,200,coffee,none
2026-09-25,18,Americano,13,800,200,coffee,none
2026-09-25,8,Croissant,6,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-25,10,Croissant,8,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-25,12,Croissant,20,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-25,14,Croissant,12,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-25,16,Croissant,14,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-25,18,Croissant,4,900,300,wheat;butter;egg,gluten;milk;egg
2026-09-25,8,Salad,9,1800,700,tomato;cucumber;olive_oil,none
2026-09-25,10,Salad,11,1800,700,tomato;cucumber;olive_oil,none
2026-09-25,12,Salad,23,1800,700,tomato;cucumber;olive_oil,none
2026-09-25,14,Salad,3,1800,700,tomato;cucumber;olive_oil,none
2026-09-25,16,Salad,5,1800,700,tomato;cucumber;olive_oil,none
2026-09-25,18,Salad,7,1800,700,tomato;cucumber;olive_oil,none
2026-09-25,8,Sandwich,12,1600,600,bread;cheese;tomato,gluten;milk
2026-09-25,10,Sandwich,14,1600,600,bread;cheese;tomato,gluten;milk
2026-09-25,12,Sandwich,14,1600,600,bread;cheese;tomato,gluten;milk
2026-09-25,14,Sandwich,6,1600,600,bread;cheese;tomato,gluten;milk
2026-09-25,16,Sandwich,8,1600,600,bread;cheese;tomato,gluten;milk
2026-09-25,18,Sandwich,10,1600,600,bread;cheese;tomato,gluten;milk
